,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10
8395_at,0.0020410095354861132,0.0020409945059978343,0.03589133339092286,0.002041057170657968,0.0020411121784241594,0.8597125508033021,0.002041298443310207,0.002041002577246196,0.002041468413451525,0.09010817298120093
8397_at,0.6691473665648775,0.0018869859702909967,0.0018869631341374073,0.0018868774353610813,0.001887514125862642,0.06711287956054714,0.16506111384974,0.0873565517328354,0.001886842675129164,0.001886904951218756
8399_at,0.005263272897446958,0.0052632398509408675,0.00526330787271664,0.005263230197395131,0.9526287009737637,0.005263274910322613,0.005263708354958523,0.005264411162333489,0.005263504850064514,0.0052633489300575554
8400_at,0.001063954844820609,0.0010640758221295108,0.2925535309918137,0.0010639351134736675,0.0010641116933756633,0.001063892687427841,0.0010642890724939492,0.6989343814603286,0.0010639669818508896,0.0010638613322856132
8402_at,0.0019608663882737564,0.001961245967359525,0.3938928839237723,0.001961642176245132,0.001961563735804978,0.0019613008147458004,0.0019610745015866886,0.001961112287546292,0.5904173274676625,0.001960982737003125
8404_at,0.0012660296260336797,0.0012659133914163221,0.9254512680854883,0.0012659185236473997,0.06442039621026889,0.0012659711964868212,0.0012660043770926018,0.0012660942320128815,0.0012658945934594288,0.0012665097640936827
8405_at,0.6775142998709714,0.0025644508334256885,0.002564510271640745,0.0025642262043354272,0.002564467776632143,0.10299226181096723,0.2015427970672121,0.002564325656700407,0.0025643314737250488,0.0025643290343898752
8408_at,0.002174079322823495,0.0021740171965892057,0.002174021038207777,0.002173945258583666,0.45609886734716326,0.0021739844456854333,0.002174137571012632,0.5265088513595089,0.002174039915033497,0.002174056545392185
8409_at,0.0006945327927119698,0.0006945155057947163,0.0006946303271472656,0.9937491634863247,0.0006945749761868737,0.0006944893519990245,0.0006945977534305379,0.0006944968583105382,0.0006945235961113988,0.0006944753519828537
8411_at,0.0027035932928299684,0.0027030868565780827,0.3606877853011602,0.002702908920828295,0.1982271643227167,0.0027032349724158437,0.0027035446962800002,0.4221624955816078,0.0027031364958971247,0.0027030495596858245
8412_at,0.0015155196390211447,0.001515522005975125,0.4117134260187926,0.0015153836278061956,0.2746762477440442,0.0015153502025986396,0.3030024937548954,0.0015153495628749797,0.0015154490515939152,0.0015152583923978356
8413_at,0.0250012020338043,0.025000968115839836,0.025000967193211147,0.02500050302084949,0.7749916534386594,0.025001045378897028,0.025001074634931737,0.025000844054809065,0.02500071654430239,0.025001025584695573
8417_at,0.0012199484293847227,0.037613427225123494,0.059125281781202584,0.0012197529141426365,0.0012198702801355704,0.0012196123523093407,0.8947227862285605,0.001219659009546402,0.0012198319317607276,0.0012198298478339467
8419_at,0.0007875236325525476,0.8909760844933203,0.0007875192966997114,0.043461575617012395,0.000787451359139846,0.0007874445736672652,0.0007874741811928113,0.06004999996273809,0.0007875126759864291,0.0007874142076905936
8420_at,0.0016951115932973058,0.0016950661154478157,0.0016951805685913152,0.0016950602759971533,0.0016950501228840578,0.001695049715763595,0.0016950268198484887,0.0016950048891823622,0.9847444969622536,0.0016949529367343578
8423_at,0.002941407774713005,0.0029424239319108102,0.712391092130514,0.0029416088940707455,0.2640751721990269,0.0029419155488824584,0.0029416353047069374,0.0029412967064236673,0.0029419545638756576,0.0029414929458758676
8424_at,0.0015626497575056812,0.001562683446860298,0.0015627507585396882,0.0015627266835047532,0.001562728288927234,0.12312477322368247,0.0015632504794437345,0.8643731785295419,0.001562566108681946,0.001562692723312156
8425_s_at,0.8010821485099061,0.0010418999706906461,0.0790452015612893,0.001041899820700624,0.0010418909475203675,0.001042040794878156,0.0010418236896249035,0.0010420002229170181,0.11257919857907019,0.0010418959034028132
8426_at,0.06697988411746879,0.8115993496126913,0.0015874451909107677,0.0015875711997653918,0.0015883397129267992,0.0015875387603299163,0.0015877719200116662,0.11030550245510838,0.0015892317662780878,0.001587365264508827
8427_at,0.014286259430695237,0.40751564990818273,0.014286120091703935,0.014286238233995507,0.47818834959556533,0.014292224471574027,0.014286165117815984,0.014286068406962362,0.01428673717501856,0.014286187568486302
8428_at,0.0011905995561626013,0.0011906091766825562,0.0011906311344447996,0.0011907865495058088,0.0011905225819876977,0.0011907324952044078,0.8323793452790624,0.0011905548250900838,0.15809543149314773,0.001190786908711944
8429_at,0.004545683590776452,0.004546865460841085,0.4013050762132625,0.004546077651863721,0.2105137784761324,0.004545910378722226,0.004546077681168305,0.3563588220573748,0.004546075436634465,0.004545633053224144
8433_at,0.0014707325375722961,0.22612688329993216,0.22671606308279418,0.3126826458733006,0.0014709008788953374,0.1143828859235465,0.001470757665360027,0.001470864164852047,0.11273749258259959,0.0014707739911471672
8437_at,0.0018519032114823614,0.0018519287707913976,0.0018519172606566165,0.0018518908008843841,0.0018521803136620006,0.0018519307022547434,0.6781597063815913,0.30702471476092447,0.0018519290883343307,0.001851898709418425
8438_at,0.0011767555976052288,0.7083062712163853,0.0011769719247618014,0.001176617155821328,0.001176651926642231,0.0011766225337298637,0.0011765857163320002,0.28228032402312053,0.0011766081608145253,0.0011765917447870632
8439_at,0.0250012020338043,0.025000968115839836,0.025000967193211147,0.02500050302084949,0.7749916534386594,0.025001045378897028,0.025001074634931737,0.025000844054809065,0.02500071654430239,0.025001025584695573
8444_at,0.0021283548333092673,0.5865159725948547,0.2028072017897543,0.002128293376517255,0.002128078748057509,0.002127948299197756,0.0021278524035237686,0.19578047763210618,0.002127810581993403,0.002128009740685908
8445_at,0.0014495774118810916,0.0014496224056047998,0.0014494662405082634,0.019533190589066378,0.0014497134774168407,0.001449422332197849,0.15202376804005852,0.0014494823888613695,0.8182964117716144,0.001449345342790537
8449_at,0.001613178487290179,0.0016135265046179849,0.49438449301849924,0.0016130772239380026,0.0016131647967672807,0.49270935059120863,0.0016130827115750283,0.0016135944710041928,0.0016133914028052469,0.0016131407922942477
8450_at,0.0006252940470588087,0.0006251500774417813,0.0006250918605656021,0.9863267423501638,0.0006253495994382821,0.0006251009593233521,0.008671986486690106,0.0006251135143360297,0.0006250479871712489,0.0006251231178108862
8451_at,0.011111644724655284,0.011111391506776246,0.011111529275451592,0.011111271204396166,0.8999951947605521,0.011111543883463386,0.011111978327489384,0.011111511968289587,0.011112352647034461,0.0111115817018918
8452_at,0.0014707749218195747,0.0014707569142964486,0.001470922101339192,0.0014707462470889396,0.0686940047608036,0.04331758214339563,0.0014707583203458522,0.7478799429674231,0.0014706417361394061,0.13128386988734805
8453_at,0.07895565824067027,0.0015627870815985545,0.0015628987857976694,0.5133120601898735,0.001562712957402766,0.32040535465560804,0.0015626995758320523,0.0015625961752692874,0.07795042253949325,0.001562809798454678
8455_at,0.0050008355503764115,0.005000550018079348,0.0050009898009041685,0.005000170132984116,0.9549958837146958,0.005000323104218186,0.005000256621002284,0.0050002391291968686,0.005000565057102712,0.005000186871440135
8456_at,0.0013159199536700104,0.6288615562864122,0.00131610846745138,0.001315866146392204,0.00131601454182534,0.0013162640661970842,0.0013159469658909117,0.0013158252940296733,0.0013162926020515563,0.3606102056760798
8458_at,0.0038464786615072964,0.003846812238621892,0.7151179111401601,0.2541085364887196,0.0038467825168109135,0.0038466501583288523,0.0038466024484106703,0.003846802138683266,0.003846816682989717,0.003846607525767663
8459_at,0.001136479790302915,0.001137054902253138,0.001136432917547566,0.0011364125014400755,0.0011365147437751948,0.0011364893071440353,0.0011364285347378622,0.001136417894354692,0.0011364252413410632,0.9897713441671034
8460_at,0.0014494009262672463,0.0014495186242419924,0.0014493593625629915,0.0014494174951599536,0.001449872402981303,0.001449325760270861,0.0014494813036857281,0.9869549177348732,0.0014493624083662992,0.0014493439815903965
8465_at,0.0018520433349602885,0.001852497238933625,0.12163742138189998,0.0018528001810360825,0.0018523107969080552,0.001852122349695696,0.800463898008932,0.06493187408687169,0.0018529409743051391,0.0018520916464574494
8467_at,0.0014289654934729282,0.0014291160255087746,0.001429061126499208,0.0014290038443999023,0.42507043968706926,0.001428885171015084,0.1257272380395622,0.4391997475300807,0.001428779815630072,0.001428763266761903
8468_at,0.0012988035975868325,0.0012988749758574033,0.0012988334060565823,0.0012988220599147765,0.0012989507662333065,0.0012987813743614834,0.0012988254551879724,0.9883105745455718,0.00129879657987395,0.0012987372393559085
8470_at,0.0012500991603153861,0.001250159068833265,0.0012501257217115258,0.0012501174272619567,0.001250178742785065,0.0012500709937761964,0.0012501116536296096,0.9887490194328408,0.0012500890111816771,0.001250028787664687
8473_at,0.5628409667817011,0.0034488954271362495,0.26344068532370496,0.0034492195575261202,0.14957526016956746,0.003449014405331976,0.0034488900734553794,0.0034492236377705906,0.0034490808230189353,0.003448763800787101
8477_at,0.2811808680289104,0.002778454510541879,0.002778269383788872,0.0027780827851127446,0.0027783267443965806,0.0027782650029053025,0.0027782525411120815,0.002778033211356634,0.696593387083437,0.0027780607084385484
8478_at,0.7054932740809137,0.0010989697057185782,0.001099012521996612,0.0010989559973597091,0.0010990733618289768,0.0010989686971108665,0.0010989744649820303,0.001099065281472908,0.0010989466185656078,0.28571475927005124
8479_at,0.7054932740809137,0.0010989697057185782,0.001099012521996612,0.0010989559973597091,0.0010990733618289768,0.0010989686971108665,0.0010989744649820303,0.001099065281472908,0.0010989466185656078,0.28571475927005124
8480_at,0.0020835669470317514,0.0020837666680466205,0.269374734600288,0.5057054684765699,0.21033383202476807,0.002083583903145471,0.002083726241058143,0.002083651410516039,0.002084112591826717,0.0020835571367491495
8481_at,0.016667299343964017,0.016667011061436022,0.016667087870778634,0.01666685696791411,0.8499899532513949,0.01666715136081284,0.016668952691041416,0.016671644098619962,0.016666943717788263,0.016667099636249724
8482_at,0.0020011770409167186,0.4449830982261117,0.0020005654819011897,0.0020002328154828334,0.0020002920987235604,0.0020004830247777883,0.3307057455641306,0.00200067792262918,0.21030725599978436,0.002000471825541923
8484_at,0.07453056351268171,0.015622465473073216,0.12882116106968908,0.0008405226548450399,0.04494540873923947,0.0008404065042124737,0.0008404303427282092,0.0008404782975381727,0.15639735605678,0.5763212073492127
8486_at,0.016913293389219458,0.19486396005831785,0.0011908423682631857,0.0011906092937857284,0.0011907131575178598,0.7798882048521856,0.0011905633536050872,0.0011906374615081848,0.0011906459432340527,0.001190530122362972
8490_at,0.004167374539522538,0.004167737198615898,0.1250897473338485,0.0041676736493307335,0.659502620825584,0.0041673140577198385,0.004166934997192696,0.18623575049767538,0.004167343181417927,0.004167503719092409
8491_at,0.8338582322763648,0.0014088105610875778,0.0456719171016819,0.0014086349557840764,0.0014090868532778981,0.001409065949047379,0.0014086403853390092,0.0014085689524611035,0.001408618053804723,0.11060842491115153
8493_at,0.0010204628079577146,0.001020736877688894,0.0010205043828226536,0.0010204930179070284,0.001020570466000409,0.0010205184592970784,0.9276507415803171,0.06418502606087398,0.0010204928489314698,0.0010204534982037605
8504_at,0.003572146510827255,0.0035720562530341723,0.22442366742228306,0.003572539341008397,0.0035718986773697814,0.0035719453367558324,0.0035720312417658042,0.7469995267237279,0.0035724073393529213,0.0035717811538748616
8505_at,0.0025010713796552696,0.0025006317970375606,0.002500342611584064,0.8778744363736026,0.10212207468152829,0.002500227569108467,0.0025002985279477695,0.0025004419214748447,0.0025003656610195876,0.0025001094770415403
8506_at,0.0008696861756095533,0.46930235309579255,0.2429895939910268,0.000869803056229742,0.0008697324164005066,0.02408090216911671,0.0008696608318717853,0.0008696680851574593,0.13042903779751994,0.12884956238127496
8507_at,0.0017244174857072318,0.0017244549261863976,0.0017244826665154072,0.0017247104558040863,0.3904834410796175,0.0017242580305875674,0.0765595413620018,0.5208858461730139,0.0017245908375289824,0.0017242569830372085
8508_at,0.2824527639546061,0.3559318997236255,0.002632333769697934,0.0026320602426820323,0.002632737501450257,0.3431905829754377,0.002631877507732442,0.002632081879717968,0.0026318391245062946,0.002631823320543827
8509_at,0.0016950030074889245,0.0016952362367883371,0.0016950684273624736,0.001694979969742438,0.0016955662627079295,0.00169498075445784,0.0016953457239584436,0.9847426560734922,0.0016961995233717372,0.001694964020629656
8510_at,0.0019237317609641872,0.0019232081851201992,0.0019233348423783041,0.0019239567038908981,0.0019234402440908274,0.001923163209120703,0.9826894029448024,0.0019234462380544905,0.0019231380882265441,0.0019231777833514667
8511_at,0.0013514471069851742,0.0013518212771187897,0.07508117207628691,0.7106701821339981,0.0013515190334384272,0.20478779886471785,0.0013514701940380198,0.001351518488433238,0.0013515129252308644,0.0013515578997525173
8513_at,0.0018184339612575598,0.001818453985595343,0.13405442281097718,0.04371303783258328,0.19890018112108984,0.0018182667784476152,0.38902856612478115,0.0018184610075922091,0.22521196024575738,0.0018182161319184394
8515_at,0.0025648652890113473,0.002564652338834813,0.5184700736191432,0.0025644028896583612,0.35280035057549974,0.0025647272095306022,0.0025644945730145014,0.11077773959628243,0.0025643930386786604,0.002564300870346335
8517_at,0.002777948915372851,0.0027778924493660714,0.002777951375303332,0.0027778354273101965,0.9749980769668001,0.0027778064510835644,0.002777931983797404,0.0027780698733570496,0.002778669581593418,0.002777816976016134
8518_at,0.0012659460008482793,0.0012658858803328034,0.0012659878293626932,0.0012658559502702158,0.0012660569862646678,0.0012660568057346392,0.9217360814140085,0.06813638047847621,0.0012658427142021305,0.0012659059404999276
8519_at,0.13701452065764064,0.05581329815612687,0.46428742886699464,0.06040680823793085,0.0008404843872391756,0.0008405898504582099,0.0008404267881812679,0.07943995289353409,0.19967590726855367,0.0008405828933406077
8521_at,0.0008622362847069525,0.0008622304805414895,0.15703649686659715,0.37496248979421615,0.0008622832102546099,0.11292474231503305,0.01224295546783262,0.0008623974564965519,0.14052300109833993,0.19886116702598147
8524_at,0.2667929561151011,0.0022733247755840845,0.3727437908328151,0.34455005558098994,0.0022730844179159075,0.0022733108255173196,0.002274051173497261,0.0022732047126494594,0.00227304381395422,0.0022731777519754428
8526_at,0.0027778490841006685,0.00277802958262052,0.002778074359473139,0.03516201094441669,0.942614278401399,0.002777899775579159,0.0027780023823907847,0.002778081754299952,0.0027778889187463542,0.0027778847969736806
8527_at,0.03259124673259867,0.002222486794842877,0.0022224870747853797,0.028071995210804477,0.9237799326306174,0.0022223264540200166,0.0022223664753270363,0.0022224816632532085,0.0022224204875443167,0.0022222564762067257
8528_at,0.0011765743804932225,0.0011766558939201124,0.23874994285392837,0.0011765833740651945,0.24234638756229493,0.0011765801089212425,0.07880115019925454,0.4122125787020977,0.022007006762166294,0.0011765401628584398
8529_at,0.020000722531041557,0.020000606689064834,0.02000061978449358,0.020000365325085274,0.8199933647285919,0.02000061865910553,0.020000739246140733,0.020000614370213873,0.020001826955687675,0.02000052171057494
8530_g_at,0.008333534684590867,0.20184947943558315,0.00833345454342575,0.008333618747025817,0.7314757786889426,0.008337801302208311,0.008333981511967225,0.008334727580835326,0.00833414917182694,0.008333474333594035
8531_at,0.007692477193542158,0.18446760918773347,0.0076924455877867125,0.007692581253052459,0.7539864559640505,0.007696506935476946,0.007692874656398163,0.0076934766929195,0.007693120579247021,0.007692451949793226
8533_at,0.014286160030429082,0.014286012299204386,0.014286159513924842,0.014285848357577105,0.8714207236918668,0.014286185694189709,0.01428745420717041,0.014289294076312681,0.014285921394388229,0.014286240734936744
8535_at,0.0041669529624488305,0.00416686578571811,0.004167536577283894,0.0041674528237964,0.004167444351170069,0.06498985652343865,0.6787095047265645,0.004167125062028763,0.00416853239289108,0.22712872879465956
8536_at,0.001818472227545401,0.26746214811807545,0.3338844795104747,0.001818714902183448,0.0018186766199206586,0.00181876332442093,0.0018184061512271342,0.3859231193441943,0.0018187937061095545,0.0018184260958485014
8537_at,0.2919078547979123,0.22314057289384348,0.004546401781480817,0.0045456715454456195,0.45312748483145515,0.004546322788005716,0.00454862459617571,0.004545826280751539,0.004545624470400826,0.0045456160145288214
8538_at,0.002040907532358866,0.0020410247065928643,0.45712310315414273,0.0020409093608475494,0.002041026774301802,0.002040952097176306,0.48223637828496685,0.0020412162138357085,0.0020409405089593853,0.04635354136681799
8539_at,0.004763138754639897,0.004762260401656094,0.004762986284579691,0.004762106672058569,0.38250759709991183,0.004762253461512373,0.004762274044124852,0.1272483490498754,0.11832755993602104,0.3433414742956203
8543_at,0.00181846450048492,0.0018186155768612673,0.20799232635437134,0.45070463601580263,0.001818591531627952,0.100621570439711,0.11613997060171062,0.0018185247204645643,0.0018187404176581326,0.11544855984130767
8544_at,0.0018869634652612438,0.1411137707704636,0.0845461163097133,0.0018871309287148614,0.0018874006168227095,0.7611305626336751,0.0018869800758407748,0.0018870607516021402,0.001886967871140467,0.0018870465767658687
8545_at,0.002001060206846361,0.20441537490326653,0.7795816880424327,0.002000304492310585,0.0020004208413913326,0.002000298661929841,0.0020004093368223455,0.0020001414717664865,0.002000192753121083,0.002000109290112851
8546_at,0.001075457846063285,0.0010757421922029204,0.12327305202270243,0.7313938235996321,0.0010757390384456595,0.0010754904312641328,0.0010754633485272592,0.13780445111504377,0.001075389737877397,0.001075390668241124
8549_at,0.0009259661536696854,0.000926106952067773,0.529307146604222,0.0009260746838997119,0.3898053933626868,0.0009260490090780921,0.0009260905430931632,0.07440512108072207,0.0009260782646413956,0.0009259733459191786
8550_at,0.000751936347681852,0.000751947907076539,0.06985120408888058,0.6324722057899503,0.0007519421929352818,0.24698060407743017,0.0007519199175453849,0.0007519328378764827,0.01901127911824089,0.02792502772238259
8551_at,0.0018869581945197096,0.0018869238592334602,0.09614645039819991,0.0018868597149135635,0.8887578986214729,0.0018868469908904792,0.0018870147571291328,0.0018872083318750973,0.001887029482280698,0.0018868096494850065
8552_at,0.029757462511527232,0.053052722157588196,0.0010002984327377193,0.001000339947877562,0.001000179277172629,0.017775623691773587,0.0010004347278830133,0.0010002107028892408,0.05242417252870112,0.8419885560218497
8555_at,0.003125650724645823,0.2803279460800544,0.0031256048233465937,0.0031251116946564034,0.6946669754515747,0.003125860659167798,0.0031255271728710394,0.003126587045501692,0.0031253982239734116,0.0031253381242081152
8561_at,0.0012500812683262266,0.7667738010295404,0.00125020867135125,0.22322485653273183,0.0012501811259278558,0.0012501815014997794,0.0012501327934727514,0.0012502693276679588,0.0012501934888585174,0.0012500942606233853
8562_at,0.00831383328353893,0.0005051746777701811,0.4333044965924111,0.056931650614830326,0.000505121991458349,0.15031223461153745,0.0005051060717870733,0.000505113881778292,0.04737779845179706,0.30173946982309124
8563_at,0.0014493087277724448,0.0014494327481451874,0.001449402825310085,0.0014493149822913838,0.9869547071683802,0.0014494094878531605,0.0014499096697383814,0.0014494959367023128,0.0014496724035413023,0.0014493460502653975
8564_at,0.002041350904398543,0.22721828721117182,0.520223704323105,0.002041074803328867,0.1875728266137178,0.052738046622460545,0.00204126636410652,0.002041216113794079,0.0020411299619100855,0.0020410970820068258
8565_at,0.0009710473514129083,0.0009709474818747933,0.0009709683391804561,0.0009709470338601833,0.010200397412956305,0.0009709772088462832,0.048621744858465654,0.0009709476575954275,0.0009709293762748306,0.9343810932795331
8567_at,0.0020836019212807596,0.002083791481900269,0.34470259743833015,0.0020835868702378116,0.12552817446349104,0.0020836140801302095,0.0020834240092059866,0.0020834243158720663,0.0020836322031832543,0.5151841532163683
8568_at,0.0018883422013402827,0.0018872305681338214,0.8603755672651346,0.0018869527100026631,0.12452540467112963,0.0018871233515055368,0.0018871141564758638,0.001887451232267437,0.00188709556803832,0.001887718275972027
8569_at,0.00117656087938183,0.7239513196213332,0.0011766609682161348,0.0011765581331045895,0.0011768869861263674,0.001176593608274141,0.0011767133079980071,0.2666356506070925,0.0011765491741502223,0.001176506714323196
8574_at,0.10118465947280775,0.0015385885491868885,0.001538756256791604,0.0015386450232531788,0.0015394367170374528,0.0015390113689567528,0.29360181076107583,0.0015387481667421352,0.5944417482215762,0.0015385954625722347
8575_at,0.0028573550177021317,0.002857750807223847,0.3298010876091692,0.002857745197488426,0.6473384773426112,0.0028574701921844025,0.002857424597107715,0.0028573182846880745,0.002857865516796881,0.0028575054350279457
8576_at,0.0020008444204690605,0.0020005533365153663,0.32317360068569556,0.0020011042714431363,0.3624099581245996,0.0020001872738281312,0.002000211737831265,0.3004131544985349,0.002000121608805735,0.0020002640422771677
8577_at,0.057487742767092426,0.0025003738291497998,0.0025004236169575466,0.0025003615417236533,0.8468002658884746,0.00250027078255848,0.04561337501986401,0.03509650246246515,0.002500550368607509,0.002500133723106785
8578_at,0.009091159683193078,0.009092454088487079,0.20096235073704083,0.009090991042321599,0.6551407717310939,0.009092442988206991,0.080255013201609,0.00909107951197455,0.009091314867398803,0.009092422148674324
8579_at,0.03670158678775373,0.0017546227453862095,0.0017546540676638312,0.9492606634111037,0.0017550176752483353,0.0017545465572498119,0.0017545064048683455,0.0017546478173733275,0.001755250352175205,0.0017545041811776086
8581_at,0.0014926139605293987,0.001492680563286893,0.0014928487681801928,0.0014925975183729433,0.0014929056315754771,0.0014928494651578928,0.8302626348720754,0.15779567592088262,0.0014925680115837115,0.0014926252883553444
8582_at,0.003334660080661561,0.6098525770435934,0.25018912348920397,0.003333906664097498,0.003334152755987481,0.0033337617899152,0.11662017351694393,0.0033336428732442963,0.0033340788557109265,0.0033339229306416688
8583_at,0.006667769568665941,0.006670619298847792,0.006667447400341808,0.0066672157936043565,0.8356343210315602,0.006668003910480079,0.11102182436994132,0.006667773198539047,0.006667709328250862,0.006667316099768601
8584_at,0.7133423132484354,0.0015153677785425704,0.0015160455400467338,0.0015153338774522834,0.001515305295115516,0.09208844430350106,0.18396064298986228,0.001515616096187443,0.001515715659165427,0.001515215211691299
8585_at,0.0028575238080056527,0.0028577020889201726,0.21936920360825446,0.002857409165963368,0.1516606375655943,0.002857528853194859,0.002857764338969045,0.0028575359143201582,0.0028575045715170146,0.608967190085261
8587_at,0.0014493254683906956,0.0014493674028067426,0.001449361971858732,0.0014493050116907737,0.0014495346678465406,0.0014493014056081322,0.0014494412275405835,0.7980491522298064,0.1903559226829825,0.001449287931468789
8588_at,0.002439216542539737,0.0024391314901751667,0.002439089840180106,0.002439066821143362,0.5336686377242226,0.0024390589059970374,0.0024391959899902013,0.44681850186919414,0.002439052500947617,0.0024390483156100963
8589_at,0.001136757934464274,0.001136579379945371,0.0011365760266067015,0.0011364534952281098,0.0536690769147347,0.0011366357793926303,0.0011365631163203019,0.9372383669716781,0.0011365552826806968,0.0011364350989490248
8590_at,0.0028580028098395822,0.0028577610563721607,0.002858263351468,0.5690965931739906,0.17420710117257807,0.1632622995865464,0.0028575223438586507,0.0028577830458484887,0.0028575968753047276,0.07628707658419344
8591_at,0.001667749507537446,0.9084727892728671,0.001667053234809111,0.02455085478749406,0.0016669044428158683,0.0016667877571047512,0.001666897677814941,0.0016669684909225693,0.055307132214767074,0.0016668626138671237
8592_at,0.0011112748867548898,0.1149594452110735,0.0011114229439718242,0.0011112161687132987,0.0011113971786381165,0.0011112175823747097,0.752125044637998,0.0011112447584755943,0.12513648768451996,0.0011112489474800883
8593_at,0.0021741929586751125,0.1506293253110077,0.002174308834673669,0.0021740497582331667,0.002174407742483127,0.0021741488739311413,0.0021741940806371935,0.0021741426720815783,0.831977209693924,0.002174020074353298
8595_at,0.0032265132104447166,0.0032263962094856227,0.0032264729535197473,0.003226041968469177,0.2686957664096741,0.0032261237128546425,0.0032263550399197426,0.003226262576528638,0.705494151016133,0.003225916902970604
8596_at,0.0014706436611023259,0.43697135424286954,0.0014710435900041248,0.0014708849913977534,0.46565610548511926,0.001470667944776017,0.001470777123765865,0.0014707342058825092,0.08707714791182217,0.0014706408432603227
8597_at,0.0024391885645663786,0.0024394816969789653,0.7283716358626856,0.14914804483736432,0.002439599775006801,0.10540462742633312,0.002439300742450358,0.00243937205348847,0.0024395025455707818,0.002439246495555338
8598_at,0.004166950865287099,0.004166767959062921,0.004166739715041656,0.004166712569671846,0.4958664285823512,0.0041667646654012114,0.4707987256311309,0.004167358446026801,0.004166810000878984,0.004166741565147443
8599_at,0.0021278737572272455,0.5733421638087355,0.0735180513838225,0.002128003013990557,0.25535553658835564,0.0021277241985177414,0.0021280852958874955,0.08501697464207239,0.0021278900400008203,0.002127697271390094
8600_at,0.0023258303970998947,0.002326381616178284,0.0023261985079885673,0.00232597407534714,0.0023261430260266736,0.002325870738852358,0.002326876745594767,0.43893765847796756,0.5424531003028898,0.0023259661120549942
8603_at,0.028826357179566196,0.0021742902359441953,0.2762143291060784,0.0021743131630244995,0.19633069544623286,0.0021740535803389067,0.0021743853336278706,0.002174426345304688,0.4855829758049849,0.002174173804897484
8604_at,0.0016130760818720306,0.0016132900953671865,0.1068151139247554,0.0830803002714219,0.7709679270573548,0.001613313067616331,0.029457193203014372,0.0016132354772627076,0.0016132234157701757,0.0016133274055651727
8607_at,0.06731698883765032,0.8944765629532533,0.001219658435266836,0.0012196245935155953,0.02966850743347203,0.0012195950549006586,0.0012199807038726282,0.0012196165637719375,0.001219914964077868,0.0012195504602186891
8608_at,0.0015874118455196276,0.0015875256457230974,0.0015874675926317674,0.01663247007407432,0.3505593822338613,0.0015874988476976021,0.6216954004056623,0.0015876433907351809,0.0015873489618168746,0.0015878510022778718
8611_at,0.08369621624117711,0.001562695197142484,0.15921135874009149,0.042400247314205775,0.0015626380655841194,0.0015627583644818605,0.001562731983962207,0.00156263500329396,0.0015629537696704322,0.7053157653203905
8612_at,0.9502970023008158,0.0017858338466993234,0.0017860148188672484,0.0017859588085215527,0.0017858517992614211,0.0017859454746618636,0.0017857789201417209,0.001785814969369833,0.001785835014713025,0.03541596404694825
8613_at,0.8940283194205544,0.09420547995489596,0.0014708250403386088,0.0014708194940156857,0.001470758582368383,0.0014707605761892213,0.001470735841292866,0.0014707830989527655,0.0014707464142093695,0.0014707715771827713
8614_at,0.0011112938899799983,0.0011112062554459868,0.8937277026994073,0.0011111961524792008,0.04688038706542334,0.0011112454332358802,0.051613338622152144,0.0011112533146218255,0.0011111807523371444,0.0011111958149173885
8615_at,0.0028577552404880687,0.26622689308303277,0.002857945425967013,0.0028574393602055583,0.0028575580399910574,0.10723650668789081,0.002857659066927915,0.6065334887784039,0.002857269024275097,0.0028574852928180566
8616_at,0.0018869599695431377,0.0754355619293584,0.19700656895621516,0.001887005482970241,0.0018870625532901421,0.0491927717059711,0.0018870416979712668,0.6670428258690312,0.0018869218463513277,0.0018872799892981655
8617_at,0.0009904147853701283,0.450682226538791,0.0009902970695895774,0.0009902869582223328,0.08560925162018664,0.0009901840719045965,0.0009905715931226551,0.4567763529165533,0.0009902619609827394,0.0009901524852771555
8618_at,0.10243530175273634,0.0020837455651667946,0.002084067208221198,0.00208365690111305,0.0020839704219811905,0.0020837339586273255,0.0020836438894713954,0.0020835386423002796,0.35747565495000666,0.5255026867103757
8621_at,0.2427098696262091,0.0018520739936834524,0.15842630437815663,0.001852024623838498,0.0018520624536784635,0.001852358528514067,0.0018519748639194927,0.0018519112674428822,0.04795997493332609,0.5397914453312314
8624_at,0.0037047768608414093,0.0037038371020647657,0.39511437445458286,0.0037037780176612076,0.5752508166011056,0.003704502749109869,0.0037047662611131523,0.0037047699250460373,0.0037041197847497696,0.003704258243725205
8626_at,0.001190571840193331,0.0011907355500507346,0.001190647421019063,0.1189826597705151,0.07144296264710952,0.2038122228330369,0.598618338067344,0.0011907482166954528,0.0011905490768872448,0.0011905645771487475
8627_at,0.11699031277332463,0.5170208101658523,0.0027782515255897534,0.002777913778609106,0.34654281707076023,0.002778075460497748,0.002777934064407573,0.0027779079314741197,0.0027779981915481335,0.0027779790379361476
8628_at,0.0011237095315058808,0.0011236565169892418,0.0011236742872443033,0.0011236582409931855,0.0011236852039354164,0.9898870706866583,0.0011236259039131057,0.001123647454963766,0.0011236327386162665,0.0011236394351806153
8630_at,0.0012196068964889365,0.05580107441558893,0.0012197599303360783,0.863170055096581,0.0012196309694950047,0.0012196660405551724,0.07249132782451022,0.0012196243851753802,0.0012196594033772733,0.001219595037891975
